54332020097905,ABRIR AM ,MEDIDOR - ENCONTRADO,MEDIDOR - INSTALADO,CHAVE DE AFERIÇÃO ENCONTRADA,CHAVE DE AFERIÇÃO INSTALADA,TC´S ENCONTRADO,TC´S INSTALADOS,TROCA DA CAIXA ,POLO,EQUIPE,DATA DO SERVIÇO,HORÁRIO INÍCIO,HORÁRIO FIM,OBSERVAÇÃO,COLABORADORA (BAIXA),DATA DA BAIXA,NOTA,AM/REMANEJO,ANEXO,OBS,FAIXA
2000486144,CA470,32020008384,38030025064,SIM ,NÃO,SIM ,NÃO,NÃO,PARAUAPEBAS,PA-PAP-F005M,16/10/2025,15:30,16:00,INSTALAÇÃO COM UMA MANCHA NO MEDIDOR. INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO,VALERIA,20/10/2025,1126323729,1126324549,,,
2000484433,IW466,32020034083,38030025323,SIM ,NÃO,SIM ,NÃO,NÃO,PARAUAPEBAS,PA-PAP-F011M,16/10/2025,16:00,16:40,INSTALAÇÃO MEDIDOR. SEM REGISTRAR A ENERGIA INJETADA. INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO.,VALERIA,20/10/2025,1126324594,1126325084,,,
2000443774,BT707,AUSENTE,38030030750,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F006M,16/10/2025,15:58,16:59,(MEDIDOR) MEDIÇÃO FISCAL QUEIMADO. INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO.,VALERIA,23/10/2025,1126325277,1126479578,,,
2000505665,BW848,31110101182,38030025072,SIM ,NÃO,SIM ,NÃO,NÃO,PARAUAPEBAS,PA-PAP-F005M,16/10/2025,16:40,17:10,INSTALAÇÃO SEM REGISTRAR A ENERGIA INJETADA. INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO.,VALERIA,20/10/2025,1126325543,1126328756,,,
2000443804,VISITA,38030030238,,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F006M,16/10/2025,17:16,17:38,EASY TRAFO EM CAMPO COMUNICANDO NORMAL. MEIDÇÃO NORMAL EM CAMPO,,,,,,,
2000452002,VISITA,38030031145,,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F007M,17/10/2025,09:10,10:20,MEDIDOR EASY TRAFO SEM NEUTRO,,,,,,,
2000444849,VISITA,38030030181,,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F006M,17/10/2025,10:15,10:31,EASY TRAFO EM CAMPO COMUNICANDO NORMAL  ,,,,,,,
2000452444,VISITA,38030000770,,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F007M,17/10/2025,09:59,10:33,MEDIÇÃO NORMAL APOS NORMALIZAÇÃO DO NEUTRO,,,,,,,
2000444416,DESATIVADO,,,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F006M,17/10/2025,10:37,10:59,MEDIÇÃO FISCAL DESATIVADO,,,,,,,
2000447117,VISITA,38030030904,,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F007M,17/10/2025,10:30,11:10,MEDIDOR EASY TRAFO SEM NEUTRO,,,,,,,
2000531279,IW058,31110109108,38030025161,SIM ,NÃO,SIM ,NÃO,NÃO,PARAUAPEBAS,PA-PAP-F011M,17/10/2025,10:20,10:58,INSTALAÇÃO MEDIDOR SEM REGISTRAR A ENERGIA INJETADA. INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO.,VALERIA,20/10/2025,1126329268,1126330825,,,
2000505732,IW060,31110105684,38030025404,SIM ,NÃO,SIM ,NÃO,NÃO,PARAUAPEBAS,PA-PAP-F005M,17/10/2025,14:00,14:20,INSTALAÇÃO COM UMA MANCHA NO MEDIDOR. INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO.,VALERIA,20/10/2025,1126331301,1126331728,,,
2000476152,4300433,38110014330,38030030742,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F006M,17/10/2025,11:21,12:29,EASY TRAFO COM DEFEITO SEM COMUNICAÇÃO. FOI NORMALIZADO COM A INSTALAÇÃO DO EASY TRAFO .,VALERIA,20/10/2025,1126331872,1126332384,,,
2000506025,BW849,37070079942,38030025439,SIM ,NÃO,SIM ,NÃO,NÃO,PARAUAPEBAS,PA-PAP-F005M,17/10/2025,14:40,15:00,INSTALAÇÃO SEM REGISTRAR A ENERGIA INJETADA. INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO.,VALERIA,20/10/2025,1126332685,1126333511,,,
2000444410,VISITA,38030000134,,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F006M,17/10/2025,14:50,15:15,EASY TRAFO EM CAMPO COMUNICANDO NORMAL,,,,,,,
2000482657,S/PLACA,31110109817,38030025170,SIM ,NÃO,SIM ,NÃO,NÃO,PARAUAPEBAS,PA-PAP-F011M,17/10/2025,15:00,15:32,INSTALAÇÃO MEDIDOR COM MANCHA NO DISPLAY SEM REGISTRAR A ENERGIA INJETADA. INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO.,VALERIA,20/10/2025,1126333792,1126335541,,,
2000481310,VISITA,38110023321,,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F007M,17/10/2025,14:30,15:38,MEDIDOR EASY TRAFO COM PONTEIROS INVERTIDOS,,,,,,,
2000480957,BW512,31110100232,38030025420,SIM ,NÃO,SIM ,NÃO,NÃO,PARAUAPEBAS,PA-PAP-F005M,17/10/2025,15:30,16:00,INSTALAÇÃO COM UMA MANCHA NO MEDIDOR. INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO. ,VALERIA,20/10/2025,1126335573,1126335765,,,
2000482703,IF713,31110097983,38030025293,SIM ,NÃO,SIM ,NÃO,NÃO,PARAUAPEBAS,PA-PAP-F011M,17/10/2025,15:40,16:20,INSTALAÇÃO MEDIDOR COM DISPLAY. SEM REGISTRAR A ENERGIA INJETADA. INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO.,VALERIA,20/10/2025,1126335881,1126336356,,,
2000506476,IW059,34100002592,38030025447,SIM ,NÃO,SIM ,NÃO,NÃO,PARAUAPEBAS,PA-PAP-F005M,17/10/2025,16:15,16:50,INSTALAÇÃO COM UMA MANCHA NO MEDIDOR. INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO. ,VALERIA,20/10/2025,1126336268,1126336707,,,
2000435599,VISITA,S38030019315,,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F006M,17/10/2025,16:31,16:55,EASY TRAFO COMUNICANDO NORMAL EM CAMPO. MEIDÇÃO NORMAL EM CAMPO.,,,,,,,
2000442832,MI407T,32020097190,38030030920,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F007M,17/10/2025,16:30,17:20,MEDIDOR COM TCS ATUALIZADO COM EASY TRAFO,VALERIA,21/10/2025,1126373427,1126373805,,,
2000508849,BX393,31110103266,38030025269,SIM ,NÃO,SIM ,NÃO,NÃO,PARAUAPEBAS,PA-PAP-F011M,17/10/2025,16:20,17:05,INSTALAÇÃO MEDIDOR COM DISPLAY. SEM REGISTRAR A ENERGIA INJETADA. INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO.,VALERIA,21/10/2025,1126373749,1126374118,,,
2000443321,VISITA,38110007334,,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F006M,17/10/2025,17:02,17:26,EASY TRAFO EM CAMPO COMUNICANDO NORMAL. MEDIÇÃO NORMAL EM CAMPO,,,,,,,
2000506479,IW061,31110107512,38030025455,SIM ,NÃO,SIM ,NÃO,NÃO,PARAUAPEBAS,PA-PAP-F005M,17/10/2025,16:40,17:10,INSTALAÇÃO COM MANCHA NO DISPLAY. INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO.,VALERIA,21/10/2025,1126374200,1126374423,,,
2000432239,VISITA,S38030019803,,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F006M,20/10/2025,08:55,09:10,MEDIDOR EASY TRAFO EM CAMPO COMUNICANDO NORMAL ,,,,,,,
2000486445,VISITA,S38030019730,,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F007M,20/10/2025,08:20,09:58,MEDIDOR EASY TRAFO COM NEUTRO INTERROMPIDO,,,,,,,
2000435837,VISITA,S38030001041,,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F006M,20/10/2025,10:04,10:20,EASY TRAFO EM CAMPO COMUNICANDO NORMAL,,,,,,,
2000438653,HH595,37070064988,38030030939,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F007M,20/10/2025,09:10,10:08,MEDIDOR COM TC ATUALIZADO COM EASY TRAFO ,VALERIA,21/10/2025,1126375175,1126375604,,,
2000467519,CD348,38030021620,38030025145,SIM ,NÃO,SIM ,NÃO,NÃO,PARAUAPEBAS,PA-PAP-F011M,20/10/2025,10:00,10:30,INSTALAÇÃO MEDIDOR. SEM REGISTRAR A ENERGIA INJETADA. INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO.,VALERIA,21/10/2025,1125326523,1126381750,,,
2000489575,VISITA,38110016910,,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F006M,20/10/2025,10:40,10:59,EASY TRAFO EM CAMPO COMUNICANDO NORMAL,,,,,,,
2000432981,BT274,34050001735,38030030688,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F007M,20/10/2025,10:30,11:20,MEDIDOR COM TC ATUALIZADO COM EASY TRAFO ,VALERIA,21/10/2025,1126381759,1126382275,,,
2000506219,IW318,31110101220,38030026419,SIM ,NÃO,SIM ,NÃO,NÃO,PARAUAPEBAS,PA-PAP-F005M,20/10/2025,11:00,11:30,INSTALAÇÃO COM MANCHA NO DISPLAY. INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO.,VALERIA,21/10/2025,1126382270,1126382503,,,
2000467457,CD356,31110104483,38030025153,SIM ,NÃO,SIM ,NÃO,NÃO,PARAUAPEBAS,PA-PAP-F011M,20/10/2025,11:00,11:40,INSTALAÇÃO MEDIDOR. SEM REGISTRAR A ENERGIA INJETADA. INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO.,VALERIA,21/10/2025,1125323541,1126382757,,,
2000440097,VISITA,S38030002480,,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F006M,20/10/2025,14:10,14:16,EASY TRAFO EM CAMPO COMUNICANDO NORMAL,,,,,,,
2000457584,VISITA,S38030019692,,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F007M,20/10/2025,14:01,14:35,MEDIDOR EASY TRAFO SEM NEUTRO,,,,,,,
2000506245,IW119,31110107580,38030026400,SIM ,NÃO,SIM ,NÃO,NÃO,PARAUAPEBAS,PA-PAP-F005M,20/10/2025,14:32,15:00,INSTALAÇÃO COM O DISPLAY DANIFICADO. INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO.,VALERIA,21/10/2025,1126382946,1126383803,,,
2000433031,VISITA,38030030050,,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F007M,20/10/2025,14:10,14:58,MEDIDOR EASY TRAFO COM PONTEIROS INVERTIDOS,,,,,,,
2000506305,IW420,31110101000,38030026389,SIM ,NÃO,SIM ,NÃO,NÃO,PARAUAPEBAS,PA-PAP-F005M,20/10/2025,15:10,15:40,INSTALAÇÃO DEIXANDO DE REGISTRAR A ENERGIA INJETADA. INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO.,VALERIA,21/10/2025,1126383808,1126384721,,,
2000481283,10003954,31110104157,38030026257,SIM ,NÃO,SIM ,NÃO,NÃO,PARAUAPEBAS,PA-PAP-F011M,20/10/2025,14:45,15:40,INSTALAÇÃO MEDIDOR SEM REGISTRAR A ENERGIA INJETADA. INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO.,VALERIA,24/10/2025,1126387439,1126510369,,,
2000432493,HG715,AUSENTE,38030030696,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F007M,20/10/2025,15:10,15:53,NÃO FOI ENCONTRADO MEDIDOR NO LOCAL. FOI COLOCADO UM NOVO EAASY TRAFO,VALERIA,21/10/2025,1126384960,1126385378,,,
2000439722,VISITA,S38030002676,,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F006M,20/10/2025,15:15,16:00,EASY TRAFO EM CAMPO COM AS FASES INVERTIDAS. FOI NORMALIZADA COM A REGULARIZAÇÃO DA LIGAÇÃO.,,,,,,,
2000506426,IF717,AUSENTE,38030026397,SIM ,NÃO,SIM ,NÃO,NÃO,PARAUAPEBAS,PA-PAP-F005M,20/10/2025,16:00,16:30,INSTALAÇÃO COM MEDIDOR AUSENTE.  SEM CHAVE DE AFERIÇÃO. SEM CABO CONTROLE. SEM TCS. INSTALAÇÃO FOI NORMALIZADA  INSTALANDO O EASY TRAFO.,VALERIA,21/10/2025,1126385575,1126386027,,,
2000438659,VISITA,38110006699,,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F006M,20/10/2025,16:20,16:35,EASY TRAFO EM CAMPO COMUNICANDO NORMAL,,,,,,,
2000508003,IF265,31110101387,38030026249,SIM ,NÃO,SIM ,NÃO,NÃO,PARAUAPEBAS,PA-PAP-F011M,20/10/2025,16:00,16:50,INSTALAÇÃO MEDIDOR COM MANCHA NO DISPLAY. SEM REGISTRAR A ENERGIA INJETADA. INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO.,VALERIA,21/10/2025,1126386162,1126386470,,,
2000440645,VISITA,38030029906,,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F006M,20/10/2025,17:00,17:26,ESAY TRAFO COM O TC INVERTIDO. FOI NORMALIZADO COM A REGULARIZAÇÃO DA LIGAÇÃO,,,,,,,
2000498190,IW068,34100002576,38030026222,SIM ,NÃO,SIM ,NÃO,NÃO,PARAUAPEBAS,PA-PAP-F011M,20/10/2025,17:10,17:55,INSTALAÇÃO MEDIDOR APAGADO.  SEM REGISTRAR A ENERGIA INJETADA. INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO.,VALERIA,21/10/2025,1126386620,1126386966,,,
2000455594,VISITA,38030000339,,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F007M,10/10/2025,15:30,16:17,MEDIÇÃO NORMAL E COMUNICANDO,,,,,,,
2000739335,MD EM OUTRA IN,,38030019234,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F007M,17/10/2025,11:10,15:50,MEDIDOR EASY TRAFO PONTEIROS INVERTIDOS,,,,,,,
2000507922,IF265,31110101646,38030026230,SIM ,NÃO,SIM ,NÃO,NÃO,PARAUAPEBAS,PA-PAP-F011M,21/10/2025,09:10,09:45,INSTALAÇÃO MEDIDOR COM DISPLAY APAGADO. SEM REGISTRAR A ENERGIA INJETADA. INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO.,VALERIA,24/10/2025,1126510467,1126510769,,,
2000507982,IW117,31110105692,38030026303,SIM ,NÃO,SIM ,NÃO,NÃO,PARAUAPEBAS,PA-PAP-F011M,21/10/2025,10:50,11:30,INSTALAÇÃO MEDIDOR COM DISPLAY APAGADO SEM REGISTRAR A ENERGIA INJETADA. INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO.,VALERIA,27/10/2025,1126510877,1126610084,,,
2000826329,BQ705,32020042914,38030026133,SIM ,NÃO,SIM ,NÃO,NÃO,CANAA,PA-PAP-F005M,21/10/2025,10:35,11:00,INSTALAÇÃO COM O DISPLAY APAGADO. INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO.,VALERIA,21/10/2025,1126388483,1126388868,,AÇÃO ,
2000826444,GG568,32020042248,38030026125,SIM ,NÃO,SIM ,NÃO,NÃO,CANAA,PA-PAP-F005M,21/10/2025,11:20,11:50,INSTALAÇÃO COM O MEDIDOR APAGADO. SEM CABO CONTROLE. INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO.,VALERIA,24/10/2025,1126388932,1126512117,,,
2000827010,BQ707,AUSENTE,38030026109,SIM ,NÃO,SIM ,NÃO,NÃO,CANAA,PA-PAP-F005M,21/10/2025,11:50,12:20,INSTALAÇÃO COM MEDIDOR AUSENTE.  SEM CHAVE DE AFERIÇÃO. SEM CABO CONTROLE. SEM TCS. INSTALAÇÃO FOI NORMALIZADA  INSTALANDO O EASY TRAFO.,VALERIA,22/10/2025,1070440882,1126417319,,,
2000839764,1501,32020084900,38030030424,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F006M,21/10/2025,14:00,15:00,MEDIDOR COM TC ATUALIZADO COM O EASY TRAFO,VALERIA,22/10/2025,1066857771,1126417988,,,
2000838729,BU601,32020085931,38030030661,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F007M,21/10/2025,14:15,14:49,"MEDIDOR COM ""TCS"" ATUALIZADO COM EASY TRAFO.",VALERIA,22/10/2025,1126418099,1126418380,,,
2000508109,IF625,31110059801,38030026281,SIM ,NÃO,SIM ,NÃO,NÃO,PARAUAPEBAS,PA-PAP-F011M,21/10/2025,14:50,15:20,INSTALAÇÃO MEDIDOR COM O DISPLAY APAGADO. SEM REGISTRAR A ENERGIA INJETADA. INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO.,VALERIA,22/10/2025,1126418436,1126418961,,,
2000839815,IN879,32020102976,38030030432,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F006M,21/10/2025,15:05,16:04,MEDIDOR COM TC ATUALIZADO COM O EASY TRAFO,VALERIA,22/10/2025,1126419221,1126419437,,,
2000827083,BQ704,32020039816,38030026370,SIM ,NÃO,SIM ,NÃO,NÃO,CANAA,PA-PAP-F005M,21/10/2025,14:30,14:50,INSTALAÇÃO SEM  REGISTRAR CORRETAMENTE A ENERGIA INJETADA. INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO.,VALERIA,22/10/2025,1126419462,1126420060,,,
2000512057,BW847,31110101123,38030026290,SIM ,NÃO,SIM ,NÃO,NÃO,PARAUAPEBAS,PA-PAP-F011M,21/10/2025,15:30,16:12,INSTALAÇÃO MEDIDOR COM O DISPLAY APAGADO. SEM REGISTRAR A ENERGIA INJETADA. INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO.,VALERIA,22/10/2025,1126420065,1126420420,,,
2000839845,BX911,32020040938,38030030459,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F006M,21/10/2025,16:10,16:45,MEDIDOR COM TC ATUALIZADO COM O EASY TRAFO,VALERIA,22/10/2025,1126420428,1126420923,,,
2000839075,BG784,32020086806,38030030670,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F007M,21/10/2025,16:20,17:02,MEDIDOR COM TC ATUALIZADO COM O EASY TRAFO,VALERIA,22/10/2025,1126420963,1126424407,,,
2000512790,GH209,31110103576,38030026338,SIM ,NÃO,SIM ,NÃO,NÃO,PARAUAPEBAS,PA-PAP-F011M,21/10/2025,16:50,17:30,INSTALAÇÃO MEDIDOR COM DISPLAY APAGADO SEM REGISTRAR A ENERGIA INJETADA. INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO.,VALERIA,27/10/2025,1126421243,1126611585,,,
2000840981,BR045,32020087225,38030030440,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F006M,21/10/2025,17:00,17:58,MEDIDOR COM TC ATUALIZADO COM O EASY TRAFO,VALERIA,22/10/2025,1126423917,1126424386,,,
2000838900,4205250,32020086458,38030030467,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F007M,22/10/2025,08:00,08:40,MEDIDOR COM TC ATUALIZADO COM O EASY TRAFO,VALERIA,22/10/2025,1126424442,1126424889,,,
2000838515,IN401,32020040911,38030030475,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F007M,22/10/2025,08:20,09:40,MEDIDOR COM TC ATUALIZADO COM O EASY TRAFO,VALERIA,22/10/2025,1126424974,1126425289,,,
2000511987,BW521,31110108101,38030026273,SIM ,NÃO,SIM ,NÃO,NÃO,PARAUAPEBAS,PA-PAP-F011M,22/10/2025,09:50,10:30,INSTALAÇÃO MEDIDOR SEM  REGISTRAR A ENERGIA INJETADA. INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO.,VALERIA,24/10/2025,1126427442,1126512851,,,
2000838801,OM482,32020039760,38030030491,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F007M,22/10/2025,09:30,10:31,MEDIDOR COM TC ATUALIZADO COM O EASY TRAFO,VALERIA,23/10/2025,1126462314,1126462973,,,
2000515411,BX318,31110107822,38030026320,SIM ,NÃO,SIM ,NÃO,NÃO,PARAUAPEBAS,PA-PAP-F011M,22/10/2025,11:00,11:30,INSTALAÇÃO MEDIDOR SEM  REGISTRAR A ENERGIA INJETADA. INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO.,VALERIA,23/10/2025,1126463372,1126464826,,,
2000839492,HF753,AUSENTE,38030030483,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F007M,22/10/2025,10:10,11:33,MEDIDOR FISCAL NÃO FOI ENCONTRADO NO LOCAL E FOI INSTALADO OUTRO EASY TRAFO ,VALERIA,23/10/2025,1126464926,1126224871,,,
2000840988,IN962,AUSENTE,38030030343,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F006M,22/10/2025,10:46,11:29,TRAFO SEM TC. FOI NORMALIZADO COM A INSTALAÇÃO DO EASY TRAFO,VALERIA,23/10/2025,1072795779,1126468417,,,
2000842819,IN420,32020086555,38030030351,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F006M,22/10/2025,08:20,09:45,INSTALAÇÃO ENCONTRADO EM CAMPO DESLIGADO. SEM RAMAL. SEM TC. INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO.,VALERIA,23/10/2025,1126469090,1126470278,,,
2000829208,S/PLACA,32020087365,38030026141,SIM ,NÃO,SIM ,NÃO,NÃO,CANAA,PA-PAP-F005M,22/10/2025,11:25,11:50,INSTALAÇÃO COM O MEDIDOR APAGADO.   INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO.,VALERIA,23/10/2025,1074324847,1126473794,,,
2000538201,CB266,AUSENTE,38030026311,SIM ,NÃO,SIM ,NÃO,NÃO,PARAUAPEBAS,PA-PAP-F011M,22/10/2025,14:40,15:20,INSTALAÇÃO MEDIDOR AUSENTE. SEM CABO CONTROLE. SEM CHAVE DE AFERIÇÃO. SEM REGISTRAR A ENERGIA INJETADA. INSTALAÇÃO FOI NORMALIZADA COM A INSTALAÇÃO DO EASY TRAFO.,VALERIA,23/10/2025,1126473981,1126474638,,,
2000538048,CB252,31110099897,38030026265,SIM ,NÃO,SIM ,NÃO,NÃO,PARAUAPEBAS,PA-PAP-F011M,22/10/2025,15:20,15:50,INSTALAÇÃO MEDIDOR APAGADO. SEM CHAVE DE AFERIÇÃO. SEM  REGISTRAR A ENERGIA INJETADA. INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO.,VALERIA,23/10/2025,1126474780,1126475307,,,
2000478241,VISITA,38110003770,,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F007M,23/10/2025,08:20,09:10,MEDIDOR EASY TRAFO COM PONTEIROS INVERTIDOS,,,,,,,
2000453786,VISITA,38030030874,,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F007M,23/10/2025,09:05,09:30,MEDIDOR EASY TRAFO COM PONTEIROS INVERTIDOS,,,,,,,
2000528522,GO755,31110108772,38030026206,SIM ,NÃO,SIM ,NÃO,NÃO,PARAUAPEBAS,PA-PAP-F011M,23/10/2025,09:00,09:35,INSTALAÇÃO COM UMA MANCHA NO DISPLAY SEM REGISTRAR A ENERGIA INJETADA. INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO.,VALERIA,27/10/2025,1126475989,1126613804,,,
2000829327,10003977,AUSENTE,38030026346,SIM ,NÃO,SIM ,NÃO,NÃO,CANAA,PA-PAP-F005M,22/10/2025,14:00,14:30,INSTALAÇÃO COM MEDIDOR AUSENTE. SEM MEDIDOR. SEM CABO CONTROLE. SEM CHAVE DE AFERIÇÃO. SEM TCS. INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO.,VALERIA,23/10/2025,1126476535,1126476907,,,
2000829527,IY956,32020039522,38030026168,SIM ,NÃO,SIM ,NÃO,NÃO,CANAA,PA-PAP-F005M,22/10/2025,14:30,15:00,INSTALAÇÃO COM MEDIDOR COM O DISPLAY DANIFICADO. DEIXANDO DE REGISTRAR A ENERGIA INJETADA. INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO.,VALERIA,23/10/2025,1126477050,1126478523,,,
2000832790,10004001,32020085753,38030026176,SIM ,NÃO,SIM ,NÃO,NÃO,PARAUAPEBAS,PA-PAP-F005M,23/10/2025,15:40,16:10,INSTALAÇÃO COM UMA MANCHA NO MEDIDOR. INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO.,VALERIA,23/10/2025,1126478600,1126478838,,,
2000443774,VISITA,38030030750,,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F007M,23/10/2025,09:15,09:59,MEDIDOR EASY TRAFO SEM O NEUTRO,,,,,,,
2000434640,HH518,34100003785,38030030360,SIM ,NÃO,SIM ,NÃO,NÃO,MARABÁ,PA-MAB-F006M,23/10/2025,09:00,10:10,MEDIDOR COM TC ATUALIZADO COM EASY TRAFO,VALERIA,23/10/2025,1126480045,1126462973,,,
2000810770,BS488,32020048785,38030026443,SIM ,NÃO,SIM ,NÃO,NÃO,CANAA,PA-PAP-F005M,23/10/2025,10:00,10:30,INSTALAÇÃO DEIXANDO DE CORRETAMENTE A ENERGIA INJETADA. INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO.,VALERIA,24/10/2025,1126480855,1126513742,,,
2000508557,BX386,31110059534,38030026214,SIM ,NÃO,SIM ,NÃO,NÃO,PARAUAPEBAS,PA-PAP-F011M,23/10/2025,09:53,10:30,INSTALAÇÃO MEDIDOR COM DISPLAY APAGADO. SEM  REGISTRAR A ENERGIA INJETADA. INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO.,VALERIA,24/10/2025,1126513935,1126514417,,,
